Brand Code,Carb Volume,Fill Ounces,PC Volume,Carb Pressure,Carb Temp,PSC,PSC Fill,PSC CO2,Mnf Flow,Carb Pressure1,Fill Pressure,Hyd Pressure1,Hyd Pressure2,Hyd Pressure3,Hyd Pressure4,Filler Level,Filler Speed,Temperature,Usage cont,Carb Flow,Density,MFR,Balling,Pressure Vacuum,PH,Oxygen Filler,Bowl Setpoint,Pressure Setpoint,Air Pressurer,Alch Rel,Carb Rel,Balling Lvl
B,5.353333333,24.12,0.278666667,66.4,138.2,0.112,0.46,0.1,-100.2,116.2,46.2,0,0,0,100,115.4,3984,65.4,18.62,3100,0.82,718.4,1.248,-4.6,8.76,0.074,120,46,141.4,6.56,5.38,1.42
B,5.36,23.95333333,0.304666667,65,137,0.12,0.12,0.04,-100.2,116.6,46.2,0,0,0,98,119.8,3982,65.4,19.02,2994,0.88,739.8,1.398,-4.4,8.74,0.032,120,46,142.2,6.56,5.4,1.42
B,5.38,24.18,0.27,68.8,141.8,0.182,0.58,0.04,-100.2,122.8,46.2,0,0,0,96,121.2,3996,65,19.16,2994,0.82,728,1.248,-4.2,8.72,0.034,120,46,142.2,6.54,5.38,1.42
B,5.353333333,24.12,0.299333333,67.8,141.8,0.178,0.3,0.08,-100.2,124.4,45.8,0,0,0,104,119,3982,65.2,19.42,3044,0.82,724,1.248,-4.2,8.74,0.032,120,46,142.4,6.54,5.4,1.4
B,5.38,23.99333333,0.296666667,65.6,138,0.126,0.26,0.04,-100.2,119,45.8,0,0,0,100,119.6,3982,65,17.12,2984,0.86,729.6,1.348,-4.4,8.76,0.024,120,46,141.6,6.52,5.38,1.48
B,5.333333333,23.88,0.351333333,68,141.4,0.094,0.1,0.02,-100.2,121.4,46,0,0,0,96,119.8,3980,65,20.48,2970,0.84,726.8,1.298,-4.4,8.8,0.032,120,46,141.8,6.52,5.4,1.48
B,5.333333333,23.96666667,0.265333333,67.2,140,0.068,0.16,0.06,-100.2,121,46,0,0,0,100,119.6,3980,65.8,22.26,2964,0.82,718.8,1.248,-4.4,8.72,0.048,120,46,142,6.54,5.38,1.42
B,5.373333333,23.92666667,0.340666667,67,142.2,0.038,0.06,,-100.2,119.6,46,0,0,0,100,120.2,3892,65.6,18.36,3002,0.84,705.8,1.298,-4.6,8.74,0.06,120,46,141.8,6.54,5.38,1.42
B,5.3,23.89333333,0.257333333,67.4,141.4,0.05,0.06,0.04,-100.2,120,45.8,0,0,0,98,120,3896,65.6,16.8,2996,0.84,711.2,1.298,-4.6,8.78,0.062,120,46,141.8,6.54,5.38,1.42
B,5.366666667,24.12666667,0.292666667,65.6,137.2,0.204,0.62,0.14,-100.2,122.8,45.8,0,0,0,92,119.6,3892,65.8,17.36,3014,0.84,700.6,1.298,-4.6,8.74,0.082,120,46,141.8,6.54,5.38,1.42
,5.213333333,23.96,0.298666667,66,141.8,0.11,0.18,0.02,-100.2,121.8,46,0,0,0,92,119.6,3894,65.8,17.78,2984,0.84,707.2,1.298,-4.6,8.76,0.076,120,46,142.2,6.54,5.38,1.42
B,5.353333333,24.03333333,0.259333333,70.2,143.4,0.09,0.32,0.08,-100.2,117.4,46.6,0,0,0,102,117.4,3790,65.6,21.44,3104,0.8,650.6,1.198,-4.6,8.82,0.082,120,46,141.8,6.54,5.38,1.5
B,5.326666667,24.12666667,0.227333333,65,136,0.006,0.06,0.24,-100.2,123.8,46.2,0,0,0,98,120.4,3894,65.6,17.48,2998,0.9,708.8,1.448,-4.6,8.8,0.068,120,46,142.2,6.54,5.38,1.5
B,5.293333333,24.10666667,0.231333333,72.6,147.2,0.176,0.58,0.08,-100.2,119,46.2,0,0,0,96,120.8,3980,64.8,20.18,2956,0.88,734,1.398,-4.6,8.76,0.068,120,46,143,6.52,5.38,1.48
B,5.293333333,24.06,0.233333333,68.4,142.6,0.044,0.12,0.06,-100.2,115.8,45.8,0,0,0,98,119.8,3982,64.8,16.88,2968,0.86,726.8,1.348,-4.6,8.78,0.068,120,46,142.4,6.52,5.4,1.44
B,5.286666667,23.94666667,0.26,64.8,140,0.054,0.52,0.08,-100.2,118,46,0,0,0,90,120.6,3978,64.8,22.16,2962,0.86,725.8,1.348,-4.6,8.76,0.068,120,46,142.2,6.52,5.36,1.44
B,5.313333333,24,0.263333333,62.2,134,0.074,0.16,0.04,-100.2,117.2,46.2,0,0,0,96,120.6,3980,65.4,23.74,2962,0.84,729.6,1.298,-4.6,8.8,0.138,120,46,142.4,6.52,5.36,1.4
B,5.286666667,23.86666667,0.294,66,139.8,0.042,0.06,0.02,-100.2,116.2,46.2,0,0,0,94,121.8,3980,65.4,23.34,2974,0.86,722.6,1.348,-4.6,8.82,0.12,120,46,141.8,6.52,5.36,1.4
B,5.3,23.93333333,0.238,68.6,144,0.01,0.34,0.04,-100.2,117.8,46,0,0,0,98,120.4,3980,65.4,18.34,2952,0.86,726.8,1.348,-4.6,8.78,0.058,120,46,142.6,6.52,5.38,1.46
B,5.326666667,24.02,0.264,67,140.8,0.052,0.04,0.02,-100.2,117.6,46,0,0,0,94,119.6,3978,65.4,22.08,2990,0.86,727.4,1.348,-4.6,8.78,0.076,120,46,142.2,6.52,5.38,1.46
B,5.333333333,24.12,0.274,66.2,138.8,0.062,0.14,0.06,-100.2,114.4,46.2,0,0,0,94,120,3978,65.4,16.74,2984,0.86,726.8,1.348,-4.6,8.78,0.072,120,46,142.6,6.52,5.38,1.46
B,5.293333333,23.94,0.28,70.4,144.8,0.052,0.4,0.08,-100.2,117.4,46.2,0,0,0,98,120.2,3978,64.8,16.96,2976,0.86,727.6,1.348,-4.6,8.8,0.062,120,46,142,6.52,5.36,1.4
B,5.32,24.04,0.214666667,64.8,137.8,0.08,0.2,0.04,-100.2,124.2,44.4,0,0,0,124,120.2,,65.8,17.82,34,0.76,,1.098,-4.8,8.86,0.104,120,46,142.8,6.52,5.36,1.4
B,5.26,24.02,0.258,63.8,138.4,0.068,0.22,0.04,-100.2,118.2,46,0,0,0,104,120,3980,64.6,18.92,2970,0.92,729.8,1.498,-4.8,8.76,0.06,120,46,142,6.56,5.28,1.5
B,5.28,24.08666667,0.242666667,64.4,137.6,0.026,0.32,0.08,-100.2,125,46.2,0,0,0,102,120.6,3978,64.8,16.96,2988,0.92,730.2,1.498,-4.8,8.78,0.05,120,46,142.6,6.54,5.32,1.48
B,5.246666667,23.88666667,0.319333333,68.2,144,0.028,0.36,0.04,-100.2,122.6,46,0,0,0,98,120.2,3982,64.8,16.38,2976,0.94,727,1.548,-4.8,8.82,0.042,120,46,143,6.54,5.32,1.48
,5.28,24.14666667,0.125333333,68,146.8,0.038,0.22,0.24,-100.2,125.4,50.4,0,0,0,136,92,1006,72,16.58,3082,1.02,,1.752,-4.8,8.84,,120,46,141.6,5.28,,
D,5.526666667,24.25333333,0.091333333,73.2,144,0.016,0.06,0.02,-100.2,128.6,47.4,0,0,0,,127.2,998,65.2,22.46,852,1.62,,3.24,-4.8,8.86,0.058,120,46,142.6,7.74,5.68,3.22
D,5.64,23.95333333,0.212666667,73.8,142,0.03,0.14,0.04,-100.2,122.6,45.8,0,0,0,80,119.6,3980,65,21.22,2976,1.66,727.6,3.34,-4.8,8.92,0.05,120,46,142.6,7.74,5.62,3.24
D,5.473333333,23.96,0.238666667,73.6,145.2,0.11,0.22,0.06,-100.2,120.4,46.2,0,0,0,80,114.2,3982,65.4,20.42,3094,1.58,676.8,3.142,-4.8,8.92,0.086,120,46,142.2,7.74,5.64,3.24
D,5.5,23.95333333,0.25,68.4,138.8,0.058,0.18,0.04,-100,128.2,42.8,0,0,0,110,120.4,1004,66.6,17.56,38,1.56,,3.092,-4.8,8.88,0.17,120,46,142.8,7.76,5.62,3.22
,5.173333333,,0.118666667,67,144,0.012,0.16,0.02,-100.2,123.4,46.2,0,0,0,78,120.2,3980,66.2,20.62,2964,0.9,731,1.448,-4.8,8.64,0.15,120,46,142.6,6.56,5.26,1.34
,5.326666667,23.97333333,0.344666667,66.8,142.8,,0.2,,-100,123,46.2,0,0,0,80,124.2,3984,65,14.58,2940,0.98,738.2,1.648,-4.8,8.64,0.094,120,46,142.6,6.54,5.18,1.5
,5.213333333,,0.298666667,66,141.8,0.11,,0.02,-100,123.4,45.8,0,0,0,82,119.6,3978,64.8,17.5,2948,0.96,730.2,1.598,-4.8,8.64,0.078,120,46,142.4,6.54,5.28,1.52
B,5.38,24.10666667,0.270666667,65.6,137.2,0.058,0.16,0.04,-100.2,123.4,46,0,0,0,80,124,3980,65.6,16.32,2928,1.04,735.6,1.796,-4.8,8.58,0.094,120,46,142.8,6.54,5.24,1.7
,5.22,24.11333333,0.238,62.6,136.6,0.09,0.18,0.08,-100.2,125.2,46.6,0,0,0,116,116.8,3980,65.6,23.96,3082,1,742.4,1.696,-5,8.6,0.086,120,46,142.4,6.54,5.26,1.72
,5.206666667,23.93333333,0.332,63.8,139.6,0.074,0.32,0.06,-100.2,123.4,46,0,0,0,108,119.8,3980,65.6,18.24,2942,0.98,721,1.648,-5,8.56,0.104,120,46,142.6,6.56,5.3,1.6
,5.233333333,23.95333333,0.312666667,62.8,136.4,0.068,0.14,0.1,-100.2,124,46,0,0,0,80,119.6,3980,65.4,16.38,2966,0.92,727.6,1.498,-5,8.66,0.106,120,46,143,6.54,5.28,1.44
,5.26,24.00666667,0.282666667,62.4,135.8,0.066,0.2,0.06,-100.2,122.4,45.8,0,0,0,74,119.6,3980,65.4,16.78,2954,0.94,729.6,1.548,-5,8.66,0.104,120,46,142.2,6.54,5.28,1.42
,5.246666667,24.01333333,0.276666667,65,140.6,0.042,0.04,0.06,-100,118.6,46,0,0,0,108,119.6,3984,65.4,17.64,2972,0.98,727.4,1.648,-5,8.52,0.094,120,46,142.6,6.56,5.3,1.56
,5.226666667,23.98,0.308666667,61.4,135,0.016,0.12,0.06,-100,122.6,46.6,0,0,0,112,118.8,3990,67.2,14.84,2944,0.96,772.6,1.596,-5,8.52,0.09,120,46,142.4,6.54,5.3,1.54
,5.366666667,23.99333333,0.309333333,67.4,142.6,0.028,0.3,0.2,-100.2,123.8,46,0,0,0,80,119,3990,65.2,16.68,2982,1.02,719.2,1.746,-5,8.54,0.104,120,46,142,6.6,5.36,1.6
D,5.5,23.86,0.264,68.6,138.4,0.064,0.18,0.04,-100.2,122.2,46.2,0,0,0,78,119.8,3984,65.4,18.06,2958,1.68,730.2,3.39,-5,8.78,0.05,120,46,142.4,7.74,5.6,3.22
D,5.506666667,23.95333333,0.218,70.4,140.6,0.06,0.18,0.04,-100.2,125.2,46,0,0,0,80,120,3986,66.4,16.12,2960,1.64,732,3.29,-5,8.8,0.072,120,46,142.6,7.74,5.6,3.24
D,5.473333333,23.88,0.294666667,74.6,146.6,0.068,0.1,0.02,-100,124.2,46,0,0,0,76,119.2,3990,65.6,17.62,2958,1.66,727.6,3.34,-5,8.84,0.058,120,46,142.4,7.74,5.62,3.24
D,5.493333333,23.94,0.254666667,73.6,145.6,0.018,0.34,0.06,-100.2,122.4,46.2,0,0,0,74,125.8,3980,65.8,18.02,2938,1.68,741.2,3.39,-5,8.86,0.07,120,46,142,7.74,5.6,3.24
D,5.533333333,24.01333333,0.255333333,68.4,137.6,0.082,0.28,0.06,-100.2,123,46,0,0,0,82,119.2,3980,66.2,16.62,2980,1.62,729.8,3.242,-4.8,8.84,0.114,120,46,142.4,7.74,5.64,3.26
D,5.533333333,23.98,0.271333333,68.6,138.6,0.11,0.34,0.06,-100.2,122.8,45.8,0,0,0,78,118.6,3982,66.4,21.08,2978,1.6,732.6,3.192,-4.6,8.76,0.106,120,46,142.2,7.74,5.64,3.26
B,5.34,24.08666667,0.286666667,67.4,140.4,0.026,0.06,0.04,-100.2,132.2,45.8,0,0,0,90,119.6,3980,64.8,16.52,2994,0.9,731.4,1.448,-4.2,8.86,0.14,120,46,142.8,6.52,5.42,1.44
B,5.353333333,24.06666667,0.291333333,67.4,140.4,0.184,0.18,0.02,-100.2,131,46,0,0,0,98,120.2,3986,65.4,21.2,2960,0.92,733.8,1.498,-4.2,8.82,0.102,120,46,142.6,6.52,5.4,1.56
B,5.346666667,24.06666667,0.304,67.8,141.8,0.086,0.1,0.04,-100.2,128.6,46,0,0,0,98,119,3982,65.2,24.16,2996,0.94,729.6,1.548,-4.2,8.86,0.122,120,46,142.6,6.52,5.4,1.58
B,5.3,23.98666667,0.373333333,70.2,145,0.208,0.08,0.04,-100.2,126.6,46,0,0,0,96,119.6,3990,65.6,20.54,2988,0.94,727.6,1.548,-4.2,8.84,0.11,120,46,142.8,6.54,5.4,1.52
B,5.213333333,24,0.286,58.6,137,0.092,0.26,,-100.2,123.6,50,0,0,0,94,120,3982,65.6,17.84,3112,0.94,728,1.548,-4.4,8.88,0.138,120,50,143.2,6.54,5.4,1.54
B,5.38,24.08666667,0.283333333,65,137.2,0.12,0.1,0.04,-100.2,131,46.2,0,0,0,100,119.6,3978,65.2,16.34,3028,0.94,729.6,1.548,-4.4,8.8,0.114,120,46,143,6.52,5.42,1.64
B,5.373333333,24.01333333,0.320666667,65.2,137.6,0.074,0.22,0.08,-100.2,125.4,45.8,0,0,0,98,119.8,3980,65,23.38,2994,0.96,724.8,1.598,-4.4,8.82,0.13,120,46,142.4,6.52,5.42,1.64
B,5.34,23.95333333,0.298,65,137.6,0.048,0.12,0,-100.2,138,39.8,0,0,0,124,119.8,1010,,17.26,36,0.96,,1.866,-4.2,8.88,,120,46,142.8,6.52,5.42,1.56
B,5.333333333,23.98666667,0.342666667,61.8,133.6,0.09,0.3,0.06,-100.2,130.4,46,0,0,0,102,119.6,3984,65.6,23.32,2982,0.94,732.8,1.548,-4.2,8.78,0.092,120,46,143,6.52,5.44,1.56
B,5.346666667,24,0.321333333,65.4,138.4,0.034,0.12,0.02,-100.2,125.4,45.8,0,0,0,102,120.6,3982,66.2,20.26,2984,0.88,727.2,1.398,-4.2,8.88,0.126,120,46,143.2,6.5,5.4,1.48
B,5.406666667,24.03333333,0.344666667,66.2,140.2,0.072,0.14,,-100.2,136.6,49,0,0,0,128,119.6,1008,66.6,22.82,36,0.88,,1.398,-4.6,8.86,0.09,120,46,142.6,6.5,5.4,1.48
B,5.36,24.2,0.28,67.8,140.4,0.1,0.2,0.04,-100.2,124.2,46,0,0,0,96,119.8,3984,66.2,19.88,3026,0.98,725.4,1.646,-4.8,8.88,0.084,120,46,142.8,6.5,5.42,1.48
B,5.266666667,23.95333333,0.378666667,69.8,146.6,0.122,0.28,0.08,-100.2,124.6,46.2,0,0,0,104,120,3988,70.6,21.52,2992,1.04,729.8,1.8,-4.8,8.72,0.082,120,46,142.6,6.44,5.36,1.68
B,5.306666667,24.01333333,0.297333333,71.4,146.8,0.056,0.06,0.06,-100.2,122.2,45.8,0,0,0,100,119.4,3984,65.4,20.8,2944,0.96,715,1.596,-4.8,8.86,0.058,120,46,143,6.52,5.38,1.52
A,5.486666667,23.83333333,0.206666667,69.6,141.6,0.018,0.42,0.12,-100.2,125.2,47.6,0,0,0,118,115.8,1012,65,16.32,2956,1.64,194.2,3.29,-5,8.8,0.032,120,46,142.8,7.06,5.44,3.24
B,5.32,24.05333333,0.334,67.4,141.4,0.056,0.24,0.04,-100.2,124.2,45.8,0,0,0,78,118,3984,65,23.1,2914,1.72,767.8,3.488,-5,8.82,0.032,120,46,143,7.06,5.44,3.24
A,5.333333333,24.05333333,0.314666667,72.2,146.8,0.034,0.16,0.02,-100.2,116.4,46,0,0,0,92,120.4,3982,65.4,22.28,2972,1.64,726.4,3.29,-5,8.72,0.058,120,46,143.2,7.1,5.44,3.16
A,5.366666667,24.06666667,0.154666667,72.4,146.2,0.058,0.24,0.04,-100.2,121.2,46.2,0,0,0,88,119.6,3982,65.6,23.16,3028,1.64,726.6,3.24,-5,8.78,0.052,120,46,143,7.1,5.44,3.16
A,5.36,23.94666667,0.268,66.8,138.8,0.044,0.48,0.12,-100.2,118.4,46,0,0,0,78,120,3982,64.8,17.16,3022,1.72,725.4,3.488,-5,8.84,0.034,120,46,142.6,7.06,5.44,3.26
B,5.32,24.01333333,0.144666667,66,138.8,0.022,0.12,0.14,-100.2,123.6,45.8,0,0,0,102,120.2,3988,66.2,24.18,3006,1.02,731.2,1.746,-5,8.74,0.088,120,46,143.2,6.5,5.4,1.52
B,5.186666667,23.98,0.289333333,64.2,140.6,0.222,0.26,,-100.2,125.2,46.2,0,0,0,100,120.6,3998,66,17.06,3016,1.02,728.4,1.746,-5,8.76,0.078,120,46,143.4,6.5,5.38,1.52
B,5.333333333,24.02,0.348666667,71.4,145.8,0.046,0.1,0.06,-100,133.2,53.6,0,0,0,128,121,,66,22.8,40,1,,1.696,-5.2,8.82,0.086,120,50,143.8,6.5,5.38,1.52
B,5.346666667,24.1,0.339333333,69,141.8,0.036,0.18,0.06,-100.2,125.2,50.2,0,0,0,94,120,3984,66,19.12,3170,1.04,726.2,1.796,-5.2,8.84,0.078,120,50,143,6.5,5.38,1.52
B,5.333333333,24.02666667,0.370666667,67,141.8,0.148,0.12,0.08,-100.2,125.2,50,0,0,0,100,118.8,3986,65.6,18.36,3110,1,742.4,1.696,-5.2,8.84,0.044,120,50,142.8,6.52,5.38,1.46
B,5.346666667,24.01333333,0.254666667,67.8,141.2,0.004,0.12,0.02,-100,119.2,50,0,0,0,100,120.2,3790,65.4,17.06,3148,0.98,686.2,1.648,-5.2,8.86,0.042,120,50,142.6,6.52,5.4,1.46
B,5.306666667,23.98,0.269333333,70.6,146.2,0.028,0.38,0.04,-100.2,125.2,45.8,0,0,0,108,120.2,3794,66.2,22.06,2986,1,685.8,1.696,-5.2,8.88,0.032,120,46,142.8,6.52,5.38,1.48
B,5.34,23.95333333,0.112666667,65.2,138,0.006,0.18,0.04,-100,138.4,,0,0,0,90,,,,14.76,38,0.24,,-0.17,-5.2,,,120,46,143.2,,,0
B,5.1,,,67,145.6,0.096,0.1,0.04,-100.2,137,44.4,0,0,0,130,120,1018,71.6,14.76,38,0.72,,1,-5,8.74,,120,46,143.2,6.5,5.6,1.38
B,5.28,23.98,0.254666667,70.6,146,0.066,0.18,0.04,-100.2,124.4,46,0,0,0,106,120.6,3706,66.6,15.94,3060,0.94,672.6,1.546,-5.2,8.58,0.194,120,46,142.8,6.52,5.38,1.4
B,5.3,24.00666667,0.257333333,69.8,144.8,0.06,0.18,0.04,-100.2,126.6,45.8,0,0,0,106,120,3692,66.6,21.66,3060,0.94,669,1.546,-5.2,8.58,0.176,120,46,143.2,6.52,5.44,1.38
B,5.3,23.94,0.261333333,66.4,140.6,0.016,0,0,-100.2,124,46,0,0,0,102,120.4,3688,66.4,22.52,3048,0.96,667.4,1.596,-5.4,8.56,0.162,120,46,142.8,6.52,5.34,1.42
B,5.34,24.08666667,0.31,68.2,142.2,0.074,0.4,0.06,-100.2,125.4,46.2,0,0,0,92,119.6,3984,66.6,21.32,3012,0.96,731.2,1.596,-5.4,8.58,0.152,120,46,143,6.52,5.34,1.42
B,5.313333333,23.98,0.297333333,67.6,142.4,0.036,0.14,0.06,-100.2,122.8,46,0,0,0,98,119.6,3992,66.8,16.5,3040,0.98,726.8,1.646,-5.4,8.56,0.148,120,46,142.6,6.52,5.34,1.42
B,5.313333333,24.02666667,0.283333333,62.4,135,0.018,0.16,0.08,-100.2,118.2,46,0,0,0,96,118.4,3990,67.4,25.9,2930,0.98,760.8,1.648,-5.4,8.54,0.186,120,46,143.2,6.54,5.32,1.4
B,5.333333333,23.96666667,0.318,68.6,143,0.062,0.2,0.02,-100.2,126,46,0,0,0,98,120.8,3984,67.2,19.56,3000,1,731.4,1.698,-5.4,8.52,0.172,120,46,143.2,6.54,5.38,1.44
B,5.38,24.02666667,0.328,65,137,0.046,0.14,0.04,-100,126.8,46,0,0,0,98,119,3984,67,18.48,2996,1,736.4,1.696,-5.4,8.56,0.13,120,46,142.4,6.52,5.44,1.44
B,5.366666667,24.02,0.326666667,64.4,136.4,0.116,0.16,0.02,-100.2,115.4,46,0,0,0,98,120.2,3982,66.4,18.5,2974,1,721.8,1.696,-5.4,8.52,0.14,120,46,142.4,6.52,5.42,1.42
B,5.366666667,24.03333333,0.284666667,65.2,136.8,0.088,0.4,0.06,-100,112.8,46,0,0,0,100,121.2,3982,66.4,16.32,2978,0.98,716.8,1.646,-5.4,8.54,0.132,120,46,142.4,6.52,5.42,1.42
B,5.32,24.08,0.288,65.6,138.4,0.048,0.16,0.04,-100.2,121.6,51.8,0,0,0,,121.4,1012,67.2,22.04,3368,0.9,235,1.448,-5.2,8.6,0.168,120,46,142,6.52,5.4,1.44
B,5.286666667,23.92666667,0.352,73.2,150.8,0.074,0.24,0.12,-100,121.2,45.8,0,0,0,92,120,3982,66.8,17.56,3038,0.9,727.8,1.448,-5,8.58,0.13,120,46,141.8,6.54,5.4,1.4
B,5.34,23.88,0.342666667,69.8,144.6,0.066,0.22,0.06,-100,123.2,48,0,0,0,98,120.2,3984,66.2,23.1,3108,0.92,728.8,1.496,-4.8,8.62,0.112,120,48,142.8,6.54,5.4,1.42
B,5.346666667,23.85333333,0.133333333,65.8,139,0.014,0.22,0.06,-100.2,120.4,49.4,0,0,0,,121.2,2062,66.6,15.8,3362,0.86,325.2,1.346,-4.8,8.62,0.138,120,48,142.6,6.54,5.38,1.42
B,5.266666667,24.17333333,0.239333333,67.6,141.6,0.054,0.18,0.2,-100.2,123.8,48,0,0,0,94,119.6,3984,66.2,22.14,3102,0.92,727.8,1.496,-4.8,8.62,0.132,120,48,142.4,6.54,5.4,1.42
C,,23.88,0.224,,144,0.162,0.04,,-100.2,121.8,48,0,0,0,110,120.2,3988,67.2,16.6,3092,0.82,728.6,1.248,-4.8,8.52,0.118,120,48,142,6.64,5.38,1.18
C,5.32,24.07333333,0.296,61.4,133.8,0.004,0.2,0.06,-100,123.2,48.2,0,0,0,82,120,3992,68.2,17.2,3076,0.9,729,1.398,-5,8.52,0.118,120,48,143,6.6,5.4,1.24
C,5.3,24.08666667,0.334666667,68.2,142,0.178,0.34,0.08,-100.2,121.6,47.8,0,0,0,76,119.4,3986,65.8,20.48,3102,0.88,738.2,1.398,-5,8.54,0.104,120,48,142.4,6.62,5.36,1.28
C,5.266666667,23.89333333,0.347333333,61.2,135.2,0.13,0.14,0.04,-100,126.4,53,0,0,0,134,122.2,1008,66,15,42,0.84,,1.298,-5.2,8.36,0.172,120,48,142.4,6.64,5.34,1.32
C,5.173333333,24.02666667,0.317333333,66.4,141.2,0.068,0.12,0.24,-100.2,119.8,47.8,0,0,0,96,120.4,3984,65.6,16.74,3048,0.88,722.4,1.398,-5.2,8.28,0.15,120,48,142.8,6.64,5.32,1.26
C,5.22,24.06,0.329333333,63.2,136.2,0.056,0.04,0.22,-100,123.4,48.4,0,0,0,108,117.8,3354,66,18.32,3208,0.82,545,1.248,-5.2,8.34,0.156,120,48,142.6,6.64,5.32,1.28
C,5.253333333,24.08666667,0.301333333,67.6,143,0.108,0.14,0.02,-100.2,123.4,48.2,0,0,0,98,119.6,3988,65.6,24.28,3052,0.92,731.8,1.498,-5.4,8.26,0.114,120,48,142.4,6.64,5.34,1.34
C,5.22,23.96666667,0.329333333,63.8,139.2,0.028,0.34,0.04,-100.2,122.8,47.8,0,0,0,94,119.8,3982,65.2,19.26,3074,0.94,731.4,1.548,-5.4,8.3,0.124,120,48,142.8,6.64,5.32,1.34
C,5.233333333,23.96666667,0.396666667,62.6,137.4,0.066,0.06,0.02,-100.2,126.2,48,0,0,0,102,119.6,3984,65.6,23.88,3074,0.96,728.4,1.596,-5.6,8.26,0.116,120,48,142.4,6.64,5.32,1.42
D,5.446666667,23.98,0.31,69.4,140.6,0.068,0.14,0.04,-100,124,48,0,0,0,82,120.6,3986,66.8,18.48,3044,1.78,728.4,3.64,-5.6,8.42,0.086,120,48,142.6,7.7,5.62,3.32
D,5.473333333,23.96666667,0.288666667,67.2,136.4,0.068,0.3,0.08,-100,129,44.2,0,0,0,112,121.8,1008,67.8,17.96,44,1.7,,3.442,-5.6,8.5,0.09,120,48,142.8,7.7,5.6,3.32
D,5.48,24.01333333,0.364666667,70.8,141.8,0.124,0.22,0.04,-100,114.8,47.8,0,0,0,78,121,3986,66.8,22.48,3032,1.76,727.2,3.59,-6,8.5,0.084,120,48,142.4,7.76,5.62,3.2
D,5.486666667,24.04666667,0.292666667,69.4,140.6,0.106,0.26,0.04,-100,118,48,0,0,0,82,119.6,3990,67.2,23.24,3006,1.78,715.6,3.64,-6,8.54,0.086,120,48,142.4,7.76,5.62,3.2
D,5.453333333,24.06666667,0.334666667,74.4,146.8,0.12,0.38,0.02,-100.2,115.8,48.2,0,0,0,74,119.6,3988,67.4,22.56,3070,1.78,725.2,3.64,-6,8.56,0.086,120,48,142.4,7.76,5.62,3.2
D,5.506666667,24.00666667,0.392,71.6,142.6,0.018,0.2,0.02,-100.2,116.4,48,0,0,0,80,120.6,3986,66,23.24,3074,1.82,729.2,3.738,-5.8,8.44,0.116,120,48,142.4,7.7,5.62,3.32
D,5.56,23.99333333,0.399333333,70.2,141.2,0.084,0.22,0.16,-100.2,115,47.8,0,0,0,78,122.8,3990,66,18.38,3066,1.82,732.6,3.738,-5.8,8.44,0.112,120,48,142,7.7,5.64,3.32
D,5.406666667,24,0.245333333,71.4,142,0.026,0.04,,-100.2,128,42,0,0,0,110,119.6,1008,67.6,18.8,44,1.64,,3.292,-5.6,8.5,0.106,120,48,142.8,7.72,5.64,3.32
D,5.493333333,23.95333333,0.373333333,68.4,138.4,0.056,0.16,0.02,-100,124.6,48.2,0,0,0,110,122.6,,66,13.32,44,1.72,,3.49,-5.6,8.52,0.096,120,46,143,7.72,5.64,3.32
D,5.466666667,23.94,0.341333333,70.6,142.6,0.116,0.24,0.06,-100.2,128.8,48.2,18,,,92,123.2,1018,66,14.78,1044,1.74,,3.538,-5.6,8.5,0.084,120,46,142.8,7.72,5.64,3.3
D,5.466666667,23.93333333,0.384666667,69.4,140.2,0.084,0.32,0.02,-100.2,119.2,45.8,,,,76,133.4,3988,66.2,20.58,2950,1.8,724,3.688,-5.6,8.46,0.08,134,46,142.4,7.72,5.64,3.3
D,5.466666667,23.85333333,0.422,71.2,142.6,0.066,0.14,0.02,-100.2,130.6,41.2,0,0,0,114,134.4,,,22.22,44,1.8,,3.816,-5.8,8.62,0.164,134,46,143,7.72,5.64,3.32
D,5.513333333,23.92666667,0.304666667,73.2,144,0.074,0.02,0.02,-100.2,123.8,46.2,,,,80,119.6,3986,66.6,19.04,2952,1.8,728.4,3.688,-5.6,8.4,0.186,120,46,142.2,7.72,5.72,3.3
D,5.526666667,23.9,,69.4,138.8,0.21,0.12,0.04,-100.2,120.2,46,,,,80,120.2,3986,67,21.12,2984,1.78,720.8,3.64,-5.8,8.42,0.216,120,46,142.6,7.72,5.62,3.3
D,5.586666667,24.05333333,0.324666667,68.2,137.2,0.088,0.18,0.08,-100.2,116.8,46,,,,74,120.8,3988,67.2,13.86,2936,1.82,745,3.738,-5.8,8.54,0.144,120,46,142.4,7.72,5.72,3.3
D,5.566666667,23.87333333,0.313333333,66.2,135,0.08,0.2,0.1,-100.2,122.8,46,,,,82,120.4,3984,64.4,19.52,2974,1.8,724.4,3.688,-6,8.5,0.24,120,46,142.6,7.7,5.66,3.32
D,5.533333333,24.07333333,0.286,68,137.2,0.008,0.06,0.02,-100.2,121.2,45.8,,,,78,120.8,3990,64.6,16.24,2958,1.82,738.2,3.736,-6,8.48,0.226,120,46,142.4,7.7,5.68,3.3
D,5.48,23.92,0.34,66,135.2,0.046,0.1,0.04,-100,121.4,46,,,,84,119.2,3978,64,23.86,2964,1.82,730.2,3.736,-6,8.48,0.092,120,46,142.4,7.68,5.6,3.3
